ro_id,machine_model,machine_age_years,operating_hours,symptom_text,failure_code,subsystem,environment,technician_notes,downtime_hours,estimated_total_parts_cost,created_at,label_all_part_ids,label_all_part_types,split
RO000812,SEDAN-B,4.4,6318,Radiator efficiency low,FC-CLG-11,engine_cooling,high_temp,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,3.85,307.04,2024-08-26 02:00:08,P-1001|P-1003|P-1005,coolant_filter|coolant_pump|fan,train
RO000197,SUV-X,7.2,13845,Radiator efficiency low,FC-CLG-11,engine_cooling,city_stopgo,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.35,239.09,2024-08-26 10:57:37,P-1003|P-1004,coolant_filter|radiator_core,train
RO000413,SEDAN-A,6.6,14927,Coolant leak suspected,FC-CLG-11,engine_cooling,normal,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.67,198.18,2024-08-26 17:44:28,P-1005|P-1006,fan|thermostat,train
RO000385,SUV-Z,8.7,18310,Coolant leak suspected,FC-CLG-11,engine_cooling,dusty,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,5.13,132.06,2024-08-27 11:33:19,P-1005|P-1006,fan|thermostat,train
RO000179,SUV-X,7.9,30014,Coolant leak suspected,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,3.95,175.16,2024-08-28 06:09:36,P-1001|P-1003,coolant_filter|coolant_pump,train
RO000556,VAN-C,0.8,6570,Air regulation unstable,FC-PNE-07,pneumatic_intake,city_stopgo,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,3.36,404.15,2024-08-29 07:28:05,P-1015|P-1016|P-1017|P-1018,air_line|air_regulator|frl_unit|solenoid_valve,train
RO000829,SUV-X,3.5,19277,Accessory drive noise,FC-ACC-09,conveyor_like_accessory,highway_longhaul,Observed: Accessory drive noise. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,0.5,345.55,2024-08-29 11:36:10,P-1028|P-1029|P-1030|P-1031,belt|chain_lube|idler_roller|tensioner,train
RO000324,SUV-X,10.2,28471,Coolant temperature high,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.58,198.18,2024-08-30 09:15:33,P-1005|P-1006,fan|thermostat,train
RO000454,TRUCK-T1,5.5,17459,Driveline vibration under load,FC-DRV-19,drivetrain,high_humidity,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,7.13,189.59,2024-09-01 01:41:13,P-1027|P-1028,drive_chain|idler_roller,train
RO000732,SEDAN-A,2.8,20441,Drive transfer slip,FC-DRV-19,drivetrain,city_stopgo,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,7.89,189.59,2024-09-01 09:27:58,P-1027|P-1028,drive_chain|idler_roller,train
RO000082,SEDAN-A,9.3,25443,Air regulation unstable,FC-PNE-07,pneumatic_intake,high_temp,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.54,205.25,2024-09-06 00:29:14,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,train
RO000264,VAN-C,8.7,16623,Control unit reset observed,FC-ELC-22,electrical_power,normal,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,2.47,322.19,2024-09-06 20:13:22,P-1021|P-1025,relay|wiring_harness,train
RO000208,SEDAN-B,10.6,6351,Unexpected power cut,FC-ELC-22,electrical_power,city_stopgo,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.73,166.8,2024-09-09 19:55:20,P-1019|P-1022,fuse|relay,train
RO000948,SEDAN-B,7.8,9152,Coolant temperature high,FC-CLG-11,engine_cooling,city_stopgo,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.02,132.06,2024-09-10 04:10:54,P-1005|P-1006,fan|thermostat,train
RO000068,TRUCK-T2,1.5,24305,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,normal,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.52,124.29,2024-09-10 11:43:18,P-1015|P-1016,air_line|solenoid_valve,train
RO000847,TRUCK-T2,9.6,25199,Unexpected power cut,FC-ELC-22,electrical_power,high_humidity,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.8,158.36,2024-09-13 21:55:08,P-1020|P-1021,fuse|relay,train
RO000617,TRUCK-T1,5.9,11223,Driveline vibration under load,FC-DRV-19,drivetrain,dusty,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,1.54,181.54,2024-09-16 11:45:04,P-1027|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000220,VAN-C,7.7,10681,Air regulation unstable,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,3.94,124.29,2024-09-16 21:59:20,P-1015|P-1016,air_line|solenoid_valve,train
RO000173,SEDAN-A,4.9,8201,Coolant leak suspected,FC-CLG-11,engine_cooling,normal,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.16,274.79,2024-09-21 13:52:12,P-1002|P-1004,coolant_filter|radiator_core,train
RO000571,TRUCK-T2,1.6,14335,Line speed not maintained,FC-ACC-09,conveyor_like_accessory,highway_longhaul,Observed: Line speed not maintained. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,2.49,419.25,2024-09-23 03:32:41,P-1028|P-1030|P-1031,belt|chain_lube|idler_roller,train
RO000065,TRUCK-T1,0.2,6804,Radiator efficiency low,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.99,319.87,2024-09-26 06:22:22,P-1001|P-1002,coolant_filter|coolant_pump,train
RO000567,TRUCK-T1,6.9,19411,Coolant temperature high,FC-CLG-11,engine_cooling,dusty,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,5.59,175.16,2024-09-26 09:20:39,P-1001|P-1003,coolant_filter|coolant_pump,train
RO000627,SEDAN-B,10.4,14588,Accessory drive noise,FC-ACC-09,conveyor_like_accessory,city_stopgo,Observed: Accessory drive noise. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,1.95,224.07,2024-09-26 18:27:09,P-1028|P-1030,belt|idler_roller,train
RO000797,TRUCK-T1,8.2,18776,Control unit reset observed,FC-ELC-22,electrical_power,dusty,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,5.65,143.52,2024-10-01 06:40:12,P-1022|P-1024,relay|sensor_prox,train
RO000943,COUPE-R,0.2,28797,Torque transfer delay,FC-DRV-19,drivetrain,city_stopgo,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.93,185.36,2024-10-02 00:34:55,P-1028|P-1029,idler_roller|tensioner,train
RO000826,TRUCK-T2,8.0,3979,Drive transfer slip,FC-DRV-19,drivetrain,dusty,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.37,181.54,2024-10-03 11:19:22,P-1027|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000262,VAN-C,10.7,26364,Intake actuator delayed,FC-PNE-07,pneumatic_intake,normal,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,4.36,124.29,2024-10-05 19:31:57,P-1015|P-1016,air_line|solenoid_valve,train
RO000525,COUPE-R,6.2,18618,Intake actuator delayed,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,3.38,205.25,2024-10-07 15:03:19,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,train
RO000598,SEDAN-A,9.3,21347,Torque transfer delay,FC-DRV-19,drivetrain,normal,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,2.0,237.37,2024-10-08 14:58:58,P-1027|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000104,SUV-Z,3.7,8282,Radiator efficiency low,FC-CLG-11,engine_cooling,city_stopgo,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.3,312.71,2024-10-09 02:45:56,P-1001|P-1002,coolant_filter|coolant_pump,train
RO000266,TRUCK-T1,5.1,17286,Air regulation unstable,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,6.17,316.84,2024-10-09 10:24:48,P-1017|P-1018,air_regulator|frl_unit,train
RO000715,VAN-C,9.6,11383,Coolant temperature high,FC-CLG-11,engine_cooling,city_stopgo,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.56,132.06,2024-10-09 13:00:29,P-1005|P-1006,fan|thermostat,train
RO000768,TRUCK-T2,4.6,16280,Brake pedal spongy,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,6.5,128.3,2024-10-11 10:56:09,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000773,SEDAN-B,5.7,7606,Unexpected power cut,FC-ELC-22,electrical_power,dusty,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,7.28,155.43,2024-10-12 21:36:26,P-1021|P-1023,contactor|relay,train
RO000706,COUPE-R,11.9,3608,Brake pressure drop,FC-HYD-04,hydraulic_brake,dusty,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,4.97,115.39,2024-10-18 15:17:45,P-1009|P-1013,hydraulic_hose|seal_kit,train
RO000348,TRUCK-T1,7.3,21960,Unexpected power cut,FC-ELC-22,electrical_power,city_stopgo,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.49,119.19,2024-10-19 23:31:08,P-1022|P-1023,contactor|relay,train
RO000153,SEDAN-B,0.8,15384,Control unit reset observed,FC-ELC-22,electrical_power,normal,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.02,158.36,2024-10-20 04:35:00,P-1020|P-1021,fuse|relay,train
RO000996,SEDAN-B,3.5,10555,Torque transfer delay,FC-DRV-19,drivetrain,high_temp,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,5.91,241.19,2024-10-20 18:17:37,P-1028|P-1029,idler_roller|tensioner,train
RO000995,SEDAN-A,5.5,8729,Unexpected power cut,FC-ELC-22,electrical_power,high_humidity,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,8.97,122.12,2024-10-22 04:26:51,P-1020|P-1022,fuse|relay,train
RO000671,SUV-Z,6.5,19809,Torque transfer delay,FC-DRV-19,drivetrain,high_humidity,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,2.61,181.54,2024-10-22 06:00:01,P-1027|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000951,TRUCK-T1,4.0,20960,Coolant leak suspected,FC-CLG-11,engine_cooling,high_humidity,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,5.11,274.79,2024-10-22 10:50:30,P-1002|P-1004,coolant_filter|radiator_core,train
RO000944,VAN-C,7.5,14635,Unexpected power cut,FC-ELC-22,electrical_power,dusty,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,4.65,122.12,2024-10-22 12:34:41,P-1020|P-1022,fuse|relay,train
RO000957,SEDAN-B,0.8,11860,Driveline vibration under load,FC-DRV-19,drivetrain,normal,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,7.49,185.36,2024-10-23 07:19:18,P-1028|P-1029,idler_roller|tensioner,train
RO000075,SEDAN-B,4.4,21796,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,high_humidity,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,6.21,128.3,2024-10-24 22:54:55,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000649,COUPE-R,9.4,13449,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,normal,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,4.97,179.14,2024-10-25 11:58:54,P-1009|P-1013,hydraulic_hose|seal_kit,train
RO000877,COUPE-R,8.7,25631,Unexpected power cut,FC-ELC-22,electrical_power,high_humidity,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.27,196.51,2024-10-26 08:39:44,P-1022|P-1023,contactor|relay,train
RO000872,TRUCK-T1,9.1,17680,Radiator efficiency low,FC-CLG-11,engine_cooling,normal,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.13,312.4,2024-10-30 11:35:52,P-1003|P-1004,coolant_filter|radiator_core,train
RO000183,COUPE-R,6.9,20806,Brake pedal spongy,FC-HYD-04,hydraulic_brake,high_humidity,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,6.46,339.16,2024-10-30 22:32:10,P-1007|P-1011,fluid_filter|pump,train
RO000551,SUV-X,8.3,12923,Unexpected power cut,FC-ELC-22,electrical_power,dusty,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.98,158.36,2024-10-31 00:57:21,P-1020|P-1021,fuse|relay,train
RO000120,SUV-X,8.9,23467,Coolant leak suspected,FC-CLG-11,engine_cooling,high_temp,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,1.98,274.79,2024-11-03 01:10:43,P-1002|P-1004,coolant_filter|radiator_core,train
RO000281,SUV-X,5.4,16753,Drive transfer slip,FC-DRV-19,drivetrain,city_stopgo,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.0,185.36,2024-11-04 17:56:00,P-1028|P-1029,idler_roller|tensioner,train
RO000980,SUV-Z,1.1,23661,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,4.56,219.12,2024-11-04 23:13:37,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000255,SUV-X,3.0,8857,Coolant leak suspected,FC-CLG-11,engine_cooling,city_stopgo,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,5.43,340.94,2024-11-05 12:09:49,P-1001|P-1003|P-1004,coolant_filter|coolant_pump|radiator_core,train
RO000939,SUV-Z,0.2,11002,Coolant leak suspected,FC-CLG-11,engine_cooling,normal,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.45,210.86,2024-11-05 16:34:40,P-1001|P-1002,coolant_filter|coolant_pump,train
RO000222,SUV-Z,0.5,23233,Drive transfer slip,FC-DRV-19,drivetrain,normal,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.45,223.77,2024-11-05 22:43:20,P-1026|P-1028,drive_chain|idler_roller,train
RO000498,TRUCK-T1,3.9,100,Radiator efficiency low,FC-CLG-11,engine_cooling,high_temp,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.27,210.86,2024-11-06 05:44:00,P-1001|P-1002,coolant_filter|coolant_pump,train
RO000351,COUPE-R,10.4,24496,Drive transfer slip,FC-DRV-19,drivetrain,city_stopgo,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.78,189.59,2024-11-07 08:02:50,P-1027|P-1028,drive_chain|idler_roller,train
RO000823,SUV-X,9.9,22347,Intake actuator delayed,FC-PNE-07,pneumatic_intake,city_stopgo,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,3.01,186.42,2024-11-08 02:38:28,P-1015|P-1016,air_line|solenoid_valve,train
RO000818,SUV-X,16.9,17939,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,4.87,186.42,2024-11-09 12:29:14,P-1015|P-1016,air_line|solenoid_valve,train
RO000902,SUV-X,1.1,11070,Air regulation unstable,FC-PNE-07,pneumatic_intake,normal,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,4.93,124.29,2024-11-11 08:03:57,P-1015|P-1016,air_line|solenoid_valve,train
RO000692,TRUCK-T1,7.4,13214,Coolant temperature high,FC-CLG-11,engine_cooling,high_temp,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,8.48,274.79,2024-11-15 12:55:14,P-1002|P-1004,coolant_filter|radiator_core,train
RO000673,SEDAN-A,4.7,13817,Brake pedal spongy,FC-HYD-04,hydraulic_brake,high_temp,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,4.59,128.3,2024-11-17 03:20:26,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000013,COUPE-R,13.1,16396,Unexpected power cut,FC-ELC-22,electrical_power,dusty,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.02,155.43,2024-11-17 20:54:43,P-1021|P-1023,contactor|relay,train
RO000140,SEDAN-B,2.7,28497,Brake pedal spongy,FC-HYD-04,hydraulic_brake,high_humidity,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,7.26,248.34,2024-11-18 04:58:36,P-1007|P-1011,fluid_filter|pump,train
RO000918,SEDAN-B,9.5,14608,Brake pressure drop,FC-HYD-04,hydraulic_brake,city_stopgo,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,2.69,128.3,2024-11-20 10:32:10,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000515,TRUCK-T2,9.6,14377,Accessory drive noise,FC-ACC-09,conveyor_like_accessory,dusty,Observed: Accessory drive noise. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,5.14,279.9,2024-11-20 12:18:07,P-1028|P-1029|P-1030,belt|idler_roller|tensioner,train
RO000934,VAN-C,10.8,9901,Line speed not maintained,FC-ACC-09,conveyor_like_accessory,highway_longhaul,Observed: Line speed not maintained. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,6.42,206.2,2024-11-22 00:15:57,P-1029|P-1030,belt|tensioner,train
RO000258,TRUCK-T2,8.9,6018,Brake pedal spongy,FC-HYD-04,hydraulic_brake,high_temp,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,6.26,128.3,2024-11-23 11:42:24,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000240,TRUCK-T1,8.1,14438,Brake pressure drop,FC-HYD-04,hydraulic_brake,high_humidity,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,2.18,156.78,2024-11-23 20:30:40,P-1010|P-1014,hydraulic_hose_revB|seal_kit_plus,train
RO000780,VAN-C,9.4,21491,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,high_temp,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,3.2,165.78,2024-11-23 22:10:10,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000050,COUPE-R,5.7,11117,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,high_temp,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.66,397.8,2024-11-24 16:29:36,P-1017|P-1018,air_regulator|frl_unit,train
RO000370,COUPE-R,6.2,7091,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,3.29,102.65,2024-11-25 06:45:44,P-1010|P-1014,hydraulic_hose_revB|seal_kit_plus,train
RO000428,VAN-C,0.2,19331,Air regulation unstable,FC-PNE-07,pneumatic_intake,high_humidity,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,7.02,124.29,2024-12-01 10:14:35,P-1015|P-1016,air_line|solenoid_valve,train
RO000808,COUPE-R,4.1,11055,Drive transfer slip,FC-DRV-19,drivetrain,normal,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,8.39,223.77,2024-12-07 12:27:57,P-1026|P-1028,drive_chain|idler_roller,train
RO000453,COUPE-R,13.7,6174,Driveline vibration under load,FC-DRV-19,drivetrain,normal,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,5.06,189.59,2024-12-08 17:24:32,P-1027|P-1028,drive_chain|idler_roller,train
RO000283,TRUCK-T1,8.6,16492,Coolant temperature high,FC-CLG-11,engine_cooling,high_humidity,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.61,264.12,2024-12-09 06:09:53,P-1005|P-1006,fan|thermostat,train
RO000822,COUPE-R,3.3,11661,Drive transfer slip,FC-DRV-19,drivetrain,highway_longhaul,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.91,185.36,2024-12-09 08:49:06,P-1028|P-1029,idler_roller|tensioner,train
RO000170,SUV-Z,9.2,3171,Intermittent electrical fault,FC-ELC-22,electrical_power,city_stopgo,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,7.79,122.12,2024-12-09 09:16:20,P-1020|P-1022,fuse|relay,train
RO000210,SUV-X,2.1,22392,Intake actuator delayed,FC-PNE-07,pneumatic_intake,dusty,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.13,186.45,2024-12-10 04:13:47,P-1015|P-1016,air_line|solenoid_valve,train
RO000752,VAN-C,12.4,14955,Brake pressure drop,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,6.84,128.3,2024-12-12 03:31:16,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000398,TRUCK-T2,6.8,19310,Control unit reset observed,FC-ELC-22,electrical_power,highway_longhaul,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,3.66,179.76,2024-12-13 14:20:35,P-1021|P-1024,relay|sensor_prox,train
RO000987,VAN-C,4.7,15275,Torque transfer delay,FC-DRV-19,drivetrain,high_temp,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,0.52,319.12,2024-12-16 11:57:18,P-1027|P-1028,drive_chain|idler_roller,train
RO000856,SEDAN-B,10.3,16525,Radiator efficiency low,FC-CLG-11,engine_cooling,high_temp,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.38,241.1,2024-12-17 01:36:54,P-1001|P-1003|P-1005,coolant_filter|coolant_pump|fan,train
RO000237,SUV-Z,6.2,19965,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,normal,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.86,124.29,2024-12-18 18:13:15,P-1015|P-1016,air_line|solenoid_valve,train
RO000576,SUV-Z,3.9,12447,Brake pressure drop,FC-HYD-04,hydraulic_brake,normal,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,3.91,128.3,2024-12-19 08:26:57,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000976,SEDAN-B,6.8,17062,Radiator efficiency low,FC-CLG-11,engine_cooling,city_stopgo,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,3.02,210.86,2024-12-20 06:05:29,P-1001|P-1002,coolant_filter|coolant_pump,train
RO000508,TRUCK-T2,0.2,18492,Intermittent electrical fault,FC-ELC-22,electrical_power,highway_longhaul,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,7.31,179.76,2024-12-22 06:12:05,P-1021|P-1024,relay|sensor_prox,train
RO000638,SEDAN-A,1.7,9986,Accessory drive noise,FC-ACC-09,conveyor_like_accessory,high_humidity,Observed: Accessory drive noise. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,7.22,206.2,2024-12-23 01:52:38,P-1029|P-1030,belt|tensioner,train
RO000800,SEDAN-B,6.6,20466,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,5.08,115.39,2024-12-28 16:33:48,P-1009|P-1013,hydraulic_hose|seal_kit,train
RO000580,SEDAN-B,8.3,2350,Unexpected power cut,FC-ELC-22,electrical_power,normal,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,7.29,158.36,2024-12-29 09:10:24,P-1020|P-1021,fuse|relay,train
RO000708,SUV-X,8.1,31194,Air regulation unstable,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,2.77,186.45,2024-12-29 23:13:27,P-1015|P-1016,air_line|solenoid_valve,train
RO000938,SUV-Z,0.2,10145,Drive transfer slip,FC-DRV-19,drivetrain,high_humidity,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.42,189.59,2024-12-31 07:10:22,P-1027|P-1028,drive_chain|idler_roller,train
RO000105,SEDAN-A,0.2,10793,Driveline vibration under load,FC-DRV-19,drivetrain,dusty,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,3.98,189.59,2024-12-31 07:54:22,P-1027|P-1028,drive_chain|idler_roller,train
RO000278,COUPE-R,5.1,15229,Brake pedal spongy,FC-HYD-04,hydraulic_brake,normal,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,8.06,165.78,2024-12-31 22:52:29,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000760,TRUCK-T1,3.5,20547,Coolant leak suspected,FC-CLG-11,engine_cooling,high_temp,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.72,274.79,2025-01-01 04:55:07,P-1002|P-1004,coolant_filter|radiator_core,train
RO000436,SEDAN-B,5.8,9647,Torque transfer delay,FC-DRV-19,drivetrain,high_humidity,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,7.58,189.59,2025-01-01 09:19:27,P-1027|P-1028,drive_chain|idler_roller,train
RO000809,COUPE-R,2.1,21505,Coolant temperature high,FC-CLG-11,engine_cooling,high_humidity,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.94,378.65,2025-01-05 04:26:49,P-1001|P-1002|P-1005,coolant_filter|coolant_pump|fan,train
